C:\Documents and Settings\Amirreza Amighi\Desktop\Brooks\Experiments\PDPA\Brooks_PDPA\1mm splash\sizer test\324
"Diameter (um)", "AB Phase (deg)", "AC Phase (deg)", "Intensity (mV)", "Time Ch. 1 (sec)", "Time Ch. 2 (sec)"
306.781525, 135.439453, 57.568359, 48.549107, 42.307560, 42.307560
330.946045, 138.427734, 97.470703, 66.406250, 42.543488, 42.543488
325.089905, 146.074219, 79.453125, 73.660713, 42.568787, 42.568787
302.644012, 117.949219, 67.763672, 83.705360, 42.596180, 42.596180
365.848053, 148.183594, 149.677734, 118.861610, 42.724640, 42.724640
292.469482, 107.050781, 60.556641, 27.622768, 43.522289, 43.522289
308.555725, 116.718750, 79.453125, 69.196426, 43.643780, 43.643780
292.904327, 110.302734, 58.095703, 47.712055, 43.667645, 43.667645
311.018494, 129.111328, 71.455078, 63.616070, 43.853756, 43.853756
310.572510, 129.726563, 70.048828, 134.486603, 44.048298, 44.048298
300.627258, 110.126953, 71.982422, 162.388397, 44.084816, 44.084816
318.197754, 126.474609, 86.835938, 122.488838, 44.178185, 44.178177
281.219238, 112.500000, 35.156250, 56.919643, 44.402908, 44.402908
315.461060, 129.199219, 79.277344, 51.897320, 44.460484, 44.460484
291.221466, 109.160156, 56.250000, 93.750000, 44.498409, 44.498409
269.569244, 94.833984, 32.167969, 37.109375, 44.629700, 44.629700
286.910980, 121.640625, 36.123047, 90.959824, 44.633221, 44.633221
296.833496, 142.558594, 32.783203, 28.459822, 48.161339, 48.161339
291.717682, 105.732422, 60.556641, 26.506697, 48.169773, 48.169773
333.829498, 142.558594, 98.437500, 22.042410, 48.237183, 48.237183
324.155334, 142.646484, 81.210938, 18.136160, 48.426113, 48.426113
349.549713, 159.960938, 108.984375, 169.363846, 48.898872, 48.898872
373.110535, 156.357422, 154.423828, 42.689732, 48.998562, 48.998562
301.150635, 127.968750, 55.107422, 47.712055, 49.010525, 49.010525
333.660889, 145.283203, 95.449219, 70.033485, 49.166424, 49.166428
329.878204, 146.162109, 87.890625, 119.977676, 49.304790, 49.304790
317.663452, 144.492188, 67.851563, 6.138393, 51.089256, 51.089256
260.578247, 106.347656, 4.746094, 55.245537, 51.448856, 51.448856
277.145203, 100.634766, 39.814453, 25.948660, 51.890606, 51.890606
285.160431, 116.982422, 37.705078, 82.589287, 51.890621, 51.890621
287.507660, 130.341797, 28.476563, 47.433037, 52.034569, 52.034565
283.135773, 117.421875, 33.662109, 26.506697, 52.068272, 52.068272
259.853699, 97.558594, 12.216797, 42.689732, 52.082325, 52.082325
266.339081, 109.423828, 11.865234, 32.645088, 52.143398, 52.143398
297.598724, 132.451172, 44.296875, 97.935265, 52.144127, 52.144127
271.450195, 123.750000, 6.591797, 53.850445, 52.162369, 52.162369
254.303085, 91.933594, 7.998047, 10.323661, 52.524696, 52.524696
256.878174, 89.121094, 15.380859, 41.294643, 53.719280, 53.719280
297.965698, 120.937500, 56.425781, 84.821426, 53.732639, 53.732639
273.072815, 115.048828, 18.193359, 20.926340, 53.930634, 53.930634
270.344482, 104.326172, 24.082031, 22.321428, 54.021893, 54.021893
273.041199, 108.896484, 24.257813, 37.109375, 54.507801, 54.507801
279.492218, 105.468750, 39.111328, 44.642857, 54.839962, 54.839962
285.584595, 112.939453, 42.451172, 15.625000, 55.057632, 55.057632
287.992004, 119.970703, 39.726563, 32.924107, 55.266216, 55.266216
288.601501, 112.500000, 48.251953, 65.011162, 55.487434, 55.487434
300.920959, 139.218750, 43.417969, 9.765625, 55.528156, 55.528156
318.113403, 135.000000, 78.134766, 170.758926, 55.869415, 55.869419
287.403717, 122.080078, 36.562500, 20.089285, 56.302597, 56.302597
330.224915, 131.660156, 103.007813, 38.504463, 56.346107, 56.346107
339.916779, 158.818359, 92.988281, 43.805805, 56.738659, 56.738659
324.799225, 134.296875, 90.703125, 96.261162, 56.820835, 56.820835
294.657349, 124.189453, 47.373047, 26.506697, 56.860840, 56.860840
314.605377, 124.716797, 82.177734, 130.859375, 56.888241, 56.888237
315.827332, 130.078125, 79.013672, 47.154018, 56.904377, 56.904377
310.709442, 132.714844, 67.324219, 65.569199, 56.964073, 56.964069
287.553711, 108.896484, 50.009766, 48.270088, 56.990047, 56.990051
302.315002, 112.060547, 73.037109, 60.825893, 57.020947, 57.020947
304.490814, 133.505859, 55.458984, 28.738840, 57.024426, 57.024426
292.554810, 110.917969, 56.865234, 109.654015, 57.096790, 57.096794
292.635010, 120.585938, 47.373047, 91.517860, 57.102409, 57.102409
305.134003, 126.650391, 63.457031, 65.290176, 57.134010, 57.134014
318.991638, 143.613281, 71.103516, 43.805805, 57.153671, 57.153671
359.952606, 161.015625, 126.386719, 70.870537, 57.410736, 57.410736
297.889587, 108.105469, 69.169922, 117.187500, 57.709160, 57.709160
292.252747, 113.115234, 54.140625, 26.785715, 57.751270, 57.751270
290.329224, 112.675781, 51.152344, 29.575893, 57.770924, 57.770924
394.159332, 153.896484, -165.937500, 43.247768, 62.602489, 62.602489
387.644226, 160.224609, 176.308594, 157.645096, 62.742317, 62.742317
324.681519, 147.216797, 77.607422, 57.477680, 62.925617, 62.925617
314.599335, 127.001953, 79.892578, 62.220982, 62.941063, 62.941063
255.869034, 94.394531, 8.261719, 50.502232, 63.079475, 63.079475
352.796387, 162.597656, 112.060547, 15.904017, 63.676353, 63.676353
277.706116, 120.673828, 20.742188, 30.970982, 64.002281, 64.002281
272.685425, 112.587891, 19.951172, 11.160714, 64.071800, 64.071800
312.908478, 131.132813, 72.861328, 11.160714, 64.231209, 64.231209
271.209778, 106.875000, 23.027344, 54.408482, 64.318306, 64.318306
261.450317, 107.929688, 4.658203, 24.274553, 64.472092, 64.472092
267.127136, 116.367188, 6.328125, 19.810268, 64.536697, 64.536697
311.949402, 145.810547, 56.337891, 7.812500, 64.617455, 64.617455
283.995941, 120.585938, 31.992188, 5.859375, 64.685585, 64.685585
284.314697, 125.244141, 27.949219, 21.484375, 64.741760, 64.741760
270.572418, 100.107422, 28.652344, 137.834824, 64.793785, 64.793785
350.358032, 152.402344, 117.949219, 53.850445, 64.852066, 64.852066
290.588043, 127.529297, 36.738281, 30.970982, 65.024155, 65.024155
290.857056, 121.728516, 43.066406, 24.274553, 65.055733, 65.055733
302.381226, 121.552734, 63.720703, 38.225445, 65.580338, 65.580338
293.815186, 121.992188, 47.988281, 33.203125, 65.665306, 65.665306
298.739990, 118.564453, 60.205078, 25.669643, 65.673012, 65.673012
299.641998, 124.716797, 55.634766, 58.593750, 65.684273, 65.684273
323.600250, 136.494141, 86.396484, 90.680801, 65.722198, 65.722198
285.869690, 107.402344, 48.515625, 97.656250, 65.764336, 65.764336
283.892914, 119.355469, 33.046875, 26.506697, 65.768532, 65.768532
297.860321, 138.164063, 39.023438, 30.691965, 65.802948, 65.802948
296.772095, 116.894531, 58.359375, 37.946430, 65.824699, 65.824699
275.935608, 98.701172, 39.550781, 19.810268, 65.894890, 65.894890
269.810608, 119.091797, 8.349609, 7.254464, 66.008659, 66.008659
329.338043, 141.240234, 91.845703, 46.875000, 66.108406, 66.108406
273.936951, 107.753906, 26.982422, 53.292412, 66.328903, 66.328903
278.014465, 119.970703, 21.972656, 77.287949, 66.430717, 66.430717
254.060333, 109.775391, -10.283203, 10.044642, 66.437691, 66.437691
289.196808, 118.564453, 43.242188, 8.370536, 66.439095, 66.439095
285.694366, 108.105469, 47.460938, 20.647322, 66.446846, 66.446846
286.438416, 126.474609, 30.498047, 29.854910, 66.448257, 66.448257
299.392029, 134.384766, 45.527344, 67.522324, 66.680038, 66.680038
295.996521, 110.742188, 63.193359, 231.863846, 66.686378, 66.686378
288.733551, 119.619141, 41.396484, 67.801338, 66.771324, 66.771324
307.771210, 130.605469, 64.160156, 50.502232, 66.862617, 66.862617
253.536453, 99.140625, -0.615234, 1.674107, 66.965858, 66.965858
273.494904, 109.599609, 24.345703, 79.241074, 67.008026, 67.008026
301.393494, 139.570313, 43.857422, 83.984375, 67.022072, 67.022072
265.501495, 113.818359, 5.976563, 0.000000, 67.033936, 67.033936
334.028564, 148.007813, 93.339844, 94.866074, 67.064911, 67.064911
304.398499, 130.781250, 58.007813, 27.901785, 67.068420, 67.068420
289.332581, 121.464844, 40.605469, 37.667412, 67.107033, 67.107033
308.701538, 135.263672, 61.171875, 38.783482, 67.176544, 67.176544
322.240204, 135.878906, 84.550781, 41.294643, 67.268524, 67.268524
353.581421, 151.083984, 124.980469, 140.345978, 67.363327, 67.363327
251.498230, 91.933594, 3.076172, 0.000000, 67.512833, 67.512833
276.695465, 106.083984, 33.574219, 105.747765, 67.573982, 67.573982
260.471985, 116.630859, -5.712891, 9.207589, 67.627342, 67.627342
293.870514, 119.091797, 50.976563, 24.832590, 67.764275, 67.764275
281.000854, 128.320313, 18.984375, 18.973215, 67.802216, 67.802216
279.645691, 108.896484, 35.947266, 73.102676, 67.819084, 67.819084
299.041382, 129.550781, 49.746094, 69.196426, 67.820488, 67.820488
299.180878, 122.871094, 56.689453, 25.948660, 67.840126, 67.840126
274.917358, 105.380859, 31.025391, 16.462053, 67.848541, 67.848541
293.399384, 126.123047, 43.154297, 60.267857, 67.890015, 67.890015
282.642548, 114.257813, 35.947266, 29.296875, 67.930031, 67.930031
317.360199, 140.009766, 71.806641, 42.968750, 67.987640, 67.987640
288.082458, 104.589844, 55.283203, 142.020096, 68.004501, 68.004501
269.564117, 97.119141, 29.882813, 32.087055, 68.147705, 68.147705
350.987946, 147.832031, 123.662109, 64.453125, 68.180725, 68.180725
281.946106, 116.982422, 31.992188, 75.892860, 68.306419, 68.306419
290.718018, 129.902344, 34.628906, 15.625000, 68.323250, 68.323250
271.768127, 111.621094, 19.248047, 14.508928, 68.355553, 68.355553
276.874115, 121.552734, 18.369141, 27.901785, 68.394897, 68.394897
287.637848, 116.279297, 42.802734, 17.299107, 68.494583, 68.494583
260.006500, 109.951172, 0.087891, 15.066964, 68.527618, 68.527618
308.653717, 135.527344, 60.732422, 15.904017, 68.528305, 68.528305
281.876160, 108.896484, 39.902344, 27.622768, 68.605583, 68.605583
296.965759, 122.695313, 52.910156, 23.437500, 68.619606, 68.619606
269.571808, 117.246094, 9.755859, 50.223213, 68.750977, 68.750977
310.522034, 123.662109, 76.025391, 97.935265, 68.762222, 68.762222
288.441742, 122.343750, 38.144531, 87.611610, 68.808578, 68.808578
320.434052, 136.494141, 80.771484, 169.642853, 68.850014, 68.850014
280.332825, 124.013672, 22.060547, 30.412947, 68.896339, 68.896339
299.989655, 141.503906, 39.462891, 20.089285, 69.109779, 69.109779
282.100983, 110.566406, 38.671875, 14.787947, 69.236168, 69.236168
295.609833, 133.330078, 39.902344, 40.457588, 69.364677, 69.364677
250.830414, 94.130859, -0.351563, 65.569199, 69.619553, 69.619553
302.382202, 140.273438, 44.912109, 15.066964, 69.636383, 69.636383
330.377716, 152.138672, 82.792969, 30.970982, 69.833649, 69.833649
326.563690, 152.314453, 75.849609, 11.160714, 69.839951, 69.839951
308.501343, 128.320313, 67.763672, 5.580357, 69.870148, 69.870148
315.269531, 124.541016, 83.496094, 18.694197, 69.895477, 69.895477
328.676208, 151.875000, 80.068359, 82.589287, 70.022583, 70.022583
305.622772, 109.863281, 81.123047, 55.524555, 70.032394, 70.032394
333.373932, 124.277344, 115.927734, 18.694197, 70.130669, 70.130669
345.941956, 153.896484, 108.632813, 106.305801, 70.170052, 70.170052
296.427673, 118.125000, 56.513672, 39.620537, 70.238129, 70.238129
248.379532, 86.923828, 2.460938, 1.674107, 70.395386, 70.395386
300.227295, 131.044922, 50.361328, 59.151787, 70.427727, 70.427727
303.812927, 130.957031, 56.865234, 21.763393, 70.514801, 70.514801
312.709961, 136.669922, 66.884766, 43.526787, 70.582237, 70.582237
323.561218, 152.226563, 70.576172, 150.669647, 70.750107, 70.750107
364.086884, 163.125000, 131.572266, 52.176338, 70.772560, 70.772560
351.687653, 156.972656, 115.751953, 112.723213, 70.780998, 70.780998
288.748230, 116.191406, 44.824219, 181.082596, 70.910233, 70.910233
318.701233, 119.970703, 94.218750, 93.191963, 70.978325, 70.978325
287.157928, 111.708984, 46.494141, 14.787947, 71.008484, 71.008484
305.651886, 137.636719, 53.349609, 9.765625, 71.016205, 71.016205
309.949585, 144.316406, 54.316406, 23.158482, 71.139801, 71.139801
284.212860, 124.716797, 28.300781, 0.000000, 71.577942, 71.577942
352.204132, 158.554688, 115.048828, 29.854910, 71.829330, 71.829330
324.203705, 134.384766, 89.560547, 54.966518, 71.870049, 71.870049
304.001099, 125.859375, 62.226563, 53.850445, 71.956406, 71.956406
271.480164, 97.294922, 33.134766, 20.647322, 71.998512, 71.998512
332.370056, 143.613281, 94.833984, 91.796875, 72.019608, 72.019608
303.709045, 133.154297, 54.404297, 35.435268, 72.057518, 72.057518
317.352051, 136.757813, 75.058594, 34.598213, 72.077187, 72.077187
315.828400, 133.505859, 75.673828, 5.022321, 72.115074, 72.115074
278.475281, 123.574219, 19.248047, 11.160714, 72.128426, 72.128426
307.025665, 134.384766, 59.062500, 13.950892, 72.161438, 72.161438
273.084991, 124.541016, 8.613281, 6.696429, 72.177582, 72.177582
279.926331, 107.138672, 38.232422, 49.107143, 72.185326, 72.185326
307.506073, 144.843750, 49.482422, 22.321428, 72.197960, 72.197960
302.633057, 129.990234, 55.722656, 13.113839, 72.238686, 72.238686
291.009155, 120.410156, 44.648438, 24.832590, 72.238693, 72.238693
282.094238, 117.246094, 31.992188, 139.229904, 72.276634, 72.276634
313.099243, 136.406250, 67.851563, 22.042410, 72.303299, 72.303299
287.746918, 128.496094, 30.761719, 108.258926, 72.313148, 72.313148
292.893616, 113.730469, 54.667969, 109.375000, 72.326485, 72.326485
288.104980, 118.652344, 41.308594, 32.645088, 72.332787, 72.332787
288.533356, 121.640625, 39.023438, 67.522324, 72.341232, 72.341232
274.738434, 114.169922, 22.060547, 20.368303, 72.346138, 72.346138
294.528809, 138.251953, 33.046875, 10.602678, 72.350334, 72.350334
294.378815, 127.529297, 43.505859, 20.647322, 72.351746, 72.351746
288.175690, 120.498047, 39.550781, 20.368303, 72.405830, 72.405830
286.953522, 105.029297, 52.822266, 26.227678, 72.409348, 72.409348
293.303589, 120.937500, 48.164063, 12.555803, 72.420570, 72.420570
285.756195, 108.017578, 47.724609, 101.562500, 72.442368, 72.442368
269.877594, 112.324219, 15.205078, 29.296875, 72.452881, 72.452881
296.964600, 117.158203, 58.447266, 27.901785, 72.457802, 72.457802
280.865540, 118.300781, 28.740234, 77.566963, 72.463417, 72.463417
295.987762, 129.638672, 44.208984, 17.578125, 72.467621, 72.467621
303.323700, 129.638672, 57.304688, 44.642857, 72.510468, 72.510468
284.542389, 110.742188, 42.802734, 19.531250, 72.524506, 72.524506
320.335480, 144.316406, 72.773438, 71.986610, 72.524521, 72.524521
317.359039, 143.085938, 68.730469, 23.995535, 72.526604, 72.526604
282.393280, 113.378906, 36.386719, 45.758930, 72.547691, 72.547691
295.168243, 121.904297, 50.537109, 59.151787, 72.549805, 72.549805
296.514404, 131.484375, 43.330078, 29.296875, 72.643890, 72.643890
280.317444, 117.333984, 28.740234, 56.640625, 72.657242, 72.657242
296.276093, 121.201172, 53.173828, 90.401787, 72.669891, 72.669891
296.059570, 133.330078, 40.693359, 39.620537, 72.671989, 72.671989
286.355194, 122.958984, 33.837891, 52.734375, 72.672691, 72.672691
287.438782, 108.720703, 50.009766, 68.080360, 72.683922, 72.683922
293.094513, 121.904297, 46.845703, 31.529018, 72.718338, 72.718338
298.607849, 129.902344, 48.691406, 35.435268, 72.723244, 72.723244
303.691803, 128.496094, 59.062500, 68.917412, 72.762589, 72.762589
298.412781, 120.146484, 58.095703, 21.484375, 72.772400, 72.772400
278.625061, 99.755859, 43.330078, 46.316963, 72.808220, 72.808220
274.103882, 101.953125, 33.134766, 35.435268, 72.818756, 72.818756
320.387115, 131.308594, 85.869141, 30.691965, 72.839127, 72.839127
285.765472, 114.609375, 41.132813, 56.082588, 72.841942, 72.841942
303.592743, 126.738281, 60.644531, 101.562500, 72.855988, 72.855988
298.980896, 127.441406, 51.767578, 80.915176, 72.864418, 72.864418
278.183228, 121.289063, 21.005859, 37.946430, 72.898804, 72.898804
276.493408, 103.623047, 35.683594, 49.944195, 72.960609, 72.960609
261.244507, 94.482422, 17.753906, 61.941963, 73.021713, 73.021713
279.067078, 123.925781, 19.951172, 41.852680, 73.051895, 73.051895
281.857758, 117.685547, 31.113281, 38.783482, 73.054001, 73.054001
287.572235, 131.484375, 27.509766, 32.924107, 73.120010, 73.120010
283.498779, 121.904297, 29.794922, 7.812500, 73.124214, 73.124214
281.689850, 115.136719, 33.398438, 29.575893, 73.168465, 73.168465
270.497498, 100.898438, 27.773438, 43.247768, 73.191643, 73.191643
241.050980, 85.957031, -9.580078, 7.533482, 73.438805, 73.438805
291.772827, 118.388672, 47.988281, 11.997767, 73.570145, 73.570145
310.752075, 143.173828, 56.865234, 2.790179, 73.702156, 73.702156
256.031982, 101.425781, 1.582031, 18.415178, 74.443733, 74.443733
258.073425, 92.548828, 14.062500, 36.551338, 76.184631, 76.184631
308.183899, 132.714844, 62.841797, 40.178570, 76.186745, 76.186745
283.747803, 107.402344, 44.736328, 67.801338, 76.226776, 76.226776
322.528046, 148.535156, 72.421875, 84.821426, 76.235924, 76.235924
299.663361, 134.384766, 46.054688, 10.881697, 76.249229, 76.249229
305.882080, 124.453125, 66.972656, 35.156250, 76.259789, 76.259789
299.482483, 117.773438, 62.314453, 56.919643, 76.276642, 76.276642
303.062592, 134.033203, 52.382813, 22.879465, 76.291382, 76.291382
286.105682, 112.851563, 43.505859, 102.678574, 76.308960, 76.308960
265.826996, 112.851563, 7.558594, 6.138393, 76.329285, 76.329285
312.786438, 136.494141, 67.236328, 24.832590, 76.345459, 76.345459
296.173279, 141.943359, 32.255859, 18.973215, 76.375656, 76.375656
322.066467, 133.066406, 87.099609, 74.218750, 76.415009, 76.415009
318.128235, 133.242188, 79.980469, 35.435268, 76.516129, 76.516129
336.532196, 133.593750, 112.236328, 142.857147, 76.530914, 76.530914
296.690186, 119.970703, 55.195313, 27.343750, 76.706497, 76.706497
290.103394, 127.177734, 36.298828, 15.904017, 76.779541, 76.779541
278.617828, 123.750000, 19.335938, 0.000000, 76.827972, 76.827972
271.918091, 103.623047, 27.509766, 25.948660, 76.854691, 76.854691
286.237579, 110.917969, 45.615234, 25.111607, 77.008499, 77.008499
280.975525, 110.917969, 36.298828, 18.136160, 77.019730, 77.019730
300.370300, 126.210938, 55.458984, 35.993305, 77.019745, 77.019745
268.084045, 103.271484, 21.093750, 23.716518, 77.043610, 77.043610
274.429230, 106.347656, 29.267578, 22.600447, 77.044304, 77.044304
282.830658, 111.093750, 39.462891, 12.555803, 77.046410, 77.046410
381.562531, 168.310547, 157.412109, 49.107143, 77.130699, 77.130699
314.096344, 118.740234, 87.275391, 176.618301, 77.271202, 77.271202
312.421631, 130.957031, 72.070313, 122.488838, 77.379349, 77.379349
304.397095, 122.607422, 66.181641, 167.968750, 77.461533, 77.461533
335.397675, 143.437500, 100.371094, 66.406250, 77.509964, 77.509964
327.830688, 133.857422, 96.591797, 18.973215, 77.554871, 77.554871
308.945923, 122.255859, 74.619141, 61.104912, 77.585121, 77.585121
311.294586, 127.441406, 73.564453, 6.696429, 77.877258, 77.877258
332.897980, 140.712891, 98.613281, 14.787947, 78.150429, 78.150429
259.494629, 103.798828, 5.361328, 44.642857, 78.269196, 78.269196
283.186981, 118.652344, 32.431641, 48.828125, 78.326111, 78.326111
296.855774, 129.638672, 45.791016, 9.765625, 78.512886, 78.512886
270.073853, 105.468750, 22.412109, 71.986610, 78.526955, 78.526955
256.342194, 89.384766, 14.150391, 43.526787, 78.680046, 78.680046
282.599091, 122.519531, 27.597656, 58.314732, 78.713051, 78.713051
259.975037, 118.300781, -8.261719, 75.334824, 78.757996, 78.757996
276.229462, 108.281250, 30.585938, 26.506697, 78.821892, 78.821892
289.129333, 116.718750, 45.000000, 24.274553, 78.973587, 78.973587
270.775177, 99.492188, 29.619141, 265.625000, 79.185730, 79.185730
289.905731, 120.234375, 42.890625, 48.270088, 79.292427, 79.292427
345.367859, 154.687500, 106.787109, 241.350449, 79.432205, 79.432205
267.485718, 104.941406, 18.369141, 73.939735, 79.619690, 79.619690
298.151459, 128.759766, 48.955078, 82.310265, 79.678688, 79.678688
297.599182, 136.406250, 40.341797, 99.330360, 79.699753, 79.699753
321.658203, 131.484375, 87.890625, 207.589279, 79.841629, 79.841629
256.588287, 93.427734, 10.458984, 24.832590, 79.845787, 79.845787
300.656982, 114.257813, 67.939453, 73.381699, 79.953270, 79.953270
307.828644, 133.681641, 61.171875, 41.573662, 80.000320, 80.000320
308.222778, 125.771484, 69.785156, 155.412949, 80.003159, 80.003159
293.501465, 125.859375, 43.593750, 92.075890, 80.023521, 80.023521
305.862518, 122.783203, 68.642578, 43.805805, 80.029114, 80.029114
297.086731, 115.224609, 60.556641, 14.787947, 80.087402, 80.087402
308.848511, 140.625000, 56.074219, 79.799110, 80.149239, 80.149239
333.542938, 140.009766, 100.546875, 40.178570, 80.264412, 80.264412
274.625000, 117.070313, 18.896484, 25.111607, 80.485596, 80.485596
267.065338, 100.107422, 22.412109, 26.506697, 80.641495, 80.641495
287.833954, 101.425781, 57.919922, 208.984375, 80.823387, 80.823387
291.425659, 109.863281, 55.898438, 179.966522, 80.857079, 80.857079
269.176880, 95.712891, 30.673828, 41.294643, 80.885139, 80.885139
284.828613, 108.369141, 45.703125, 47.433037, 80.924461, 80.924461
276.301788, 115.927734, 23.027344, 47.154018, 80.995384, 80.995384
275.163086, 114.257813, 22.675781, 30.970982, 81.028389, 81.028389
260.459717, 97.558594, 13.271484, 54.687500, 81.116867, 81.116867
261.447968, 103.886719, 8.701172, 98.214287, 81.201859, 81.201859
256.998657, 97.646484, 7.031250, 18.694197, 81.239021, 81.239021
286.504242, 115.751953, 41.308594, 51.618305, 81.255905, 81.255905
289.602844, 131.308594, 31.201172, 47.154018, 81.296638, 81.296638
304.503326, 141.240234, 47.812500, 125.000000, 81.379524, 81.379524
287.822479, 123.398438, 36.035156, 69.475449, 81.430077, 81.430077
302.620789, 128.408203, 57.216797, 85.937500, 81.475716, 81.475716
266.045013, 106.435547, 14.238281, 3.348214, 81.490402, 81.490402
286.654694, 117.861328, 39.462891, 22.321428, 81.494659, 81.494659
281.569214, 128.144531, 20.126953, 79.241074, 81.534714, 81.534714
271.455109, 102.480469, 27.861328, 21.484375, 81.545212, 81.545212
283.955719, 116.718750, 35.771484, 233.537949, 81.578979, 81.578979
255.721375, 95.625000, 6.767578, 18.136160, 81.625244, 81.625244
278.904053, 118.037109, 25.576172, 57.756695, 81.629509, 81.629509
302.368347, 136.406250, 48.691406, 12.276786, 81.686356, 81.686356
301.427643, 133.066406, 50.449219, 77.566963, 81.885147, 81.885147
289.179565, 133.681641, 28.125000, 27.901785, 82.060707, 82.060707
332.913055, 121.376953, 118.037109, 40.457588, 82.103554, 82.103554
299.039032, 120.673828, 58.623047, 56.640625, 82.172386, 82.172386
298.842316, 115.664063, 63.281250, 109.654015, 82.172409, 82.172409
305.087982, 132.714844, 57.304688, 42.410713, 82.175911, 82.175911
313.318085, 142.646484, 61.962891, 22.042410, 82.179405, 82.179405
294.809906, 115.048828, 56.777344, 50.502232, 82.308647, 82.308647
307.317505, 127.880859, 66.093750, 122.209824, 82.319901, 82.319901
286.381042, 127.705078, 29.091797, 37.388393, 82.321999, 82.321999
307.265900, 137.988281, 55.898438, 24.553572, 82.409042, 82.409042
275.682281, 113.027344, 24.873047, 8.091517, 82.601456, 82.601456
265.704987, 99.492188, 20.654297, 44.921875, 82.637962, 82.637962
345.215302, 148.886719, 112.324219, 206.194199, 82.656937, 82.656937
263.991699, 93.867188, 23.203125, 42.968750, 82.720123, 82.720123
274.130402, 100.722656, 34.365234, 98.214287, 82.824753, 82.824753
289.176300, 122.783203, 39.023438, 46.875000, 82.868980, 82.868980
285.439728, 122.783203, 32.343750, 11.160714, 82.934296, 82.934296
286.532440, 130.781250, 26.279297, 22.042410, 82.953239, 82.953239
278.720825, 107.666016, 35.595703, 29.296875, 82.969391, 82.969391
286.798401, 129.902344, 27.685547, 13.671875, 83.339470, 83.339470
279.106384, 110.302734, 33.662109, 5.022321, 83.357712, 83.357712
242.277893, 84.287109, -5.800781, 0.000000, 83.638588, 83.638588
301.634857, 107.753906, 76.113281, 19.810268, 83.904060, 83.904060
272.413300, 99.228516, 32.871094, 111.049110, 84.152672, 84.152672
352.178528, 143.085938, 130.517578, 8.370536, 84.485397, 84.485397
331.392517, 139.746094, 96.943359, 157.366074, 84.641327, 84.641327
334.178741, 148.623047, 92.988281, 77.845985, 84.686951, 84.686951
344.383545, 142.119141, 117.597656, 164.899551, 84.770531, 84.770531
347.525330, 148.974609, 116.279297, 48.828125, 84.966423, 84.966423
281.110870, 103.710938, 43.769531, 30.412947, 85.162331, 85.162331
282.876068, 122.431641, 28.125000, 5.580357, 85.379295, 85.379295
420.216766, -173.671875, -152.138672, 36.272320, 85.405273, 85.405273
311.564056, 129.990234, 71.542969, 14.508928, 85.408783, 85.408783
253.726440, 88.242188, 10.634766, 37.667412, 85.645447, 85.645447
365.958771, 160.751953, 137.285156, 104.910713, 85.684784, 85.684784
415.450409, 170.947266, -145.195313, 20.089285, 85.850494, 85.850494
257.341888, 107.050781, -1.757813, 32.924107, 85.909500, 85.909500
274.917755, 117.158203, 19.335938, 16.741072, 85.958656, 85.958656
339.250763, 130.693359, 119.970703, 39.341518, 86.009209, 86.009209
263.385468, 92.373047, 23.642578, 6.696429, 86.131393, 86.131393
324.754364, 124.365234, 100.546875, 27.901785, 86.271790, 86.271790
359.711243, 148.183594, 138.779297, 54.408482, 86.316063, 86.316063
285.957092, 108.193359, 47.900391, 7.533482, 86.356735, 86.356735
323.419373, 146.689453, 75.849609, 29.296875, 86.391869, 86.391869
307.907196, 126.210938, 68.818359, 29.575893, 86.431198, 86.431198
280.128174, 116.630859, 29.091797, 42.410713, 86.438217, 86.438217
306.209686, 126.650391, 65.390625, 49.386162, 86.462097, 86.462097
305.605316, 123.925781, 67.060547, 68.917412, 86.490898, 86.490898
290.013885, 111.269531, 52.031250, 102.120537, 86.492310, 86.492310
302.613342, 125.947266, 59.677734, 34.877232, 86.514763, 86.514763
300.676788, 119.179688, 63.017578, 46.037945, 86.526001, 86.526001
284.779785, 108.632813, 45.351563, 69.475449, 86.542854, 86.542854
306.503143, 117.070313, 75.498047, 32.645088, 86.596909, 86.596909
306.525482, 122.343750, 70.224609, 37.667412, 86.605339, 86.605339
326.572296, 150.205078, 77.958984, 71.986610, 86.611671, 86.611671
276.415070, 110.302734, 28.828125, 26.227678, 86.620796, 86.620796
292.536865, 126.035156, 41.748047, 33.482143, 86.720512, 86.720512
290.369690, 125.859375, 38.056641, 0.000000, 86.753502, 86.753502
316.422607, 144.843750, 65.302734, 118.861610, 86.761963, 86.761963
297.762665, 137.197266, 39.814453, 27.343750, 86.764053, 86.764053
305.322083, 121.640625, 68.818359, 53.850445, 86.788635, 86.788635
294.285583, 120.498047, 50.361328, 95.982140, 86.802689, 86.802689
311.243561, 125.507813, 75.498047, 117.745537, 86.834290, 86.834290
281.760101, 108.720703, 39.902344, 59.988838, 86.863777, 86.863777
323.838593, 118.037109, 105.292969, 1.953125, 86.866554, 86.866554
304.199677, 125.244141, 63.193359, 42.968750, 86.866577, 86.866577
304.204803, 127.529297, 60.908203, 60.267857, 87.035820, 87.035820
278.876190, 115.839844, 27.685547, 63.337055, 87.066719, 87.066719
275.743713, 96.943359, 41.044922, 142.578125, 87.093414, 87.093414
298.185364, 130.078125, 47.724609, 33.203125, 87.153786, 87.153786
255.060944, 92.724609, 8.525391, 7.533482, 87.216270, 87.216270
