C:\Documents and Settings\Amirreza Amighi\Desktop\Brooks\Experiments\PDPA\Brooks_PDPA\1mm splash\110.7-1522\267
"Diameter (um)", "AB Phase (deg)", "AC Phase (deg)", "Intensity (mV)", "Time Ch. 1 (sec)", "Time Ch. 2 (sec)"
257.767914, 111.093750, 6.767578, 134.486603, 0.222259, 0.222260
246.960953, 101.425781, -3.076172, 607.421875, 0.222466, 0.222466
271.614227, 118.740234, 24.082031, 267.020081, 0.222918, 0.222911
261.373016, 121.376953, 2.988281, 573.660706, 0.223107, 0.223116
262.347473, 113.115234, 13.007813, 195.591522, 0.223138, 0.223142
277.091125, 129.902344, 22.851563, 251.953125, 0.223362, 0.223356
259.130615, 115.488281, 4.833984, 612.165161, 0.223569, 0.223575
253.053238, 110.039063, -0.703125, 257.533478, 0.223807, 0.223797
260.548248, 112.675781, 10.195313, 319.196442, 0.224681, 0.224686
263.792297, 119.267578, 9.492188, 182.477676, 0.224697, 0.224691
273.149506, 125.947266, 19.687500, 412.109375, 0.224902, 0.224901
254.334732, 105.380859, 6.240234, 207.589279, 0.225136, 0.225132
259.877838, 112.939453, 8.701172, 148.437500, 0.225141, 0.225137
257.847443, 110.742188, 7.294922, 538.504456, 0.225333, 0.225341
268.524902, 118.916016, 18.369141, 279.017853, 0.225350, 0.225347
256.212494, 103.535156, 11.513672, 462.890625, 0.225565, 0.225570
238.454010, 92.548828, -9.580078, 632.254456, 0.225989, 0.225985
249.209656, 95.009766, 7.382813, 219.866074, 0.226464, 0.226462
273.046814, 124.804688, 20.654297, 164.620529, 0.226469, 0.226467
271.273071, 127.880859, 14.326172, 648.995544, 0.226641, 0.226639
245.062683, 96.064453, -1.142578, 532.087036, 0.226666, 0.226660
251.651459, 95.361328, 11.425781, 214.564728, 0.226678, 0.226676
245.402191, 101.689453, -6.152344, 654.296875, 0.226874, 0.226870
257.673859, 107.490234, 10.195313, 256.138397, 0.226901, 0.226897
260.532379, 116.279297, 6.591797, 523.158508, 0.227322, 0.227320
258.694366, 112.060547, 7.470703, 501.116058, 0.227556, 0.227555
263.557129, 116.191406, 12.128906, 405.970978, 0.227780, 0.227759
256.067078, 118.388672, -3.603516, 558.872742, 0.227986, 0.227994
253.776642, 95.097656, 15.556641, 359.654022, 0.228005, 0.228008
260.989777, 103.359375, 20.302734, 209.542404, 0.228233, 0.228232
266.083405, 117.597656, 15.292969, 398.158478, 0.228449, 0.228439
252.947571, 110.478516, -1.318359, 237.165176, 0.228667, 0.228665
257.231689, 114.433594, 2.460938, 413.783478, 0.228889, 0.228894
236.303360, 96.152344, -17.050781, 603.794617, 0.229295, 0.229303
235.726349, 90.615234, -12.568359, 586.216492, 0.229757, 0.229766
261.988129, 115.048828, 10.458984, 402.343750, 0.229780, 0.229782
250.022171, 114.960938, -11.074219, 488.281250, 0.229982, 0.229977
259.510193, 115.312500, 5.712891, 495.256683, 0.230202, 0.230193
271.533447, 113.291016, 29.443359, 340.959808, 0.230221, 0.230208
248.354431, 103.886719, -2.988281, 683.314758, 0.230413, 0.230415
267.260590, 123.925781, 11.074219, 453.962067, 0.230437, 0.230431
266.822388, 117.861328, 16.347656, 364.955353, 0.230661, 0.230663
253.628235, 114.169922, -3.779297, 514.508911, 0.230866, 0.230865
251.457703, 107.578125, -1.142578, 356.026794, 0.231098, 0.231098
227.637436, 108.632813, -45.175781, 577.287964, 0.231510, 0.231511
256.410217, 110.654297, 4.746094, 313.337067, 0.231551, 0.231534
264.680664, 116.279297, 14.062500, 340.959808, 0.231990, 0.231986
264.747223, 107.578125, 22.851563, 157.645096, 0.232004, 0.231998
261.032837, 116.191406, 7.558594, 388.671875, 0.232208, 0.232203
240.504669, 84.111328, 2.724609, 365.792419, 0.232380, 0.232405
256.403931, 116.806641, -1.406250, 728.236633, 0.232865, 0.232879
273.684418, 122.695313, 23.906250, 553.292419, 0.233088, 0.233095
265.579590, 114.960938, 16.962891, 203.404022, 0.233107, 0.233106
243.796738, 100.458984, -7.822266, 657.645081, 0.233300, 0.233312
253.200943, 105.380859, 4.218750, 470.982147, 0.233542, 0.233532
248.434235, 87.187500, 13.798828, 129.464279, 0.233558, 0.233554
255.895828, 112.675781, 1.757813, 667.689758, 0.233943, 0.233951
255.094238, 109.423828, 3.603516, 314.732147, 0.233980, 0.233978
251.640198, 98.789063, 7.998047, 176.897324, 0.233991, 0.233989
260.731415, 123.925781, -0.703125, 544.642883, 0.234186, 0.234186
244.186569, 101.337891, -7.998047, 309.709808, 0.234205, 0.234205
251.523621, 107.050781, -0.439453, 214.006699, 0.234426, 0.234427
262.254425, 116.630859, 9.316406, 402.622772, 0.234641, 0.234647
246.666153, 87.099609, 10.722656, 175.781250, 0.234652, 0.234654
259.676483, 115.664063, 5.625000, 224.609375, 0.234876, 0.234873
264.088104, 115.400391, 13.886719, 550.781250, 0.235079, 0.235062
253.928329, 104.941406, 5.976563, 309.709808, 0.235092, 0.235085
266.238434, 118.125000, 15.029297, 183.314728, 0.235317, 0.235316
260.749634, 118.564453, 4.658203, 513.671875, 0.235523, 0.235521
252.560028, 94.658203, 13.798828, 161.830353, 0.235537, 0.235533
246.973862, 96.591797, 1.757813, 314.453125, 0.235751, 0.235755
261.084198, 110.214844, 13.623047, 229.073654, 0.235758, 0.235759
258.701324, 104.677734, 14.853516, 127.232140, 0.235768, 0.235763
253.789871, 111.972656, -1.318359, 186.104904, 0.236204, 0.236197
251.252670, 105.644531, 0.439453, 496.651794, 0.236617, 0.236603
258.588379, 110.917969, 8.437500, 286.830353, 0.236631, 0.236628
254.172440, 95.273438, 16.083984, 160.435272, 0.236648, 0.236646
270.468872, 116.982422, 23.818359, 621.930786, 0.236840, 0.236854
259.871216, 108.369141, 13.271484, 602.678589, 0.237062, 0.237059
249.844955, 95.537109, 7.998047, 204.520096, 0.237087, 0.237082
256.057800, 98.349609, 16.435547, 129.185272, 0.237093, 0.237097
260.009674, 112.763672, 9.140625, 476.004456, 0.237292, 0.237301
248.030487, 109.248047, -8.964844, 643.694214, 0.237492, 0.237491
260.872528, 123.837891, -0.351563, 477.678558, 0.237511, 0.237511
265.896606, 118.037109, 14.501953, 373.046875, 0.237748, 0.237751
241.879272, 95.888672, -6.679688, 626.674133, 0.237948, 0.237948
260.872223, 117.333984, 6.152344, 340.401794, 0.237972, 0.237966
250.863815, 105.468750, -0.087891, 652.622742, 0.238181, 0.238187
241.758682, 105.468750, -16.523438, 637.834839, 0.238386, 0.238385
251.972427, 97.646484, 9.755859, 307.198669, 0.238634, 0.238630
252.181107, 102.656250, 5.097656, 454.241058, 0.239068, 0.239065
264.141754, 116.103516, 13.271484, 410.435272, 0.239288, 0.239275
258.853363, 111.708984, 8.085938, 320.591522, 0.239295, 0.239293
239.454330, 96.943359, -12.128906, 664.062500, 0.239495, 0.239499
263.271942, 114.785156, 13.007813, 439.732147, 0.239522, 0.239522
266.690887, 118.564453, 15.380859, 174.107147, 0.239758, 0.239758
247.877792, 114.785156, -14.765625, 608.537964, 0.239919, 0.239931
248.823441, 95.888672, 5.800781, 368.582581, 0.239955, 0.239964
250.421616, 110.214844, -5.625000, 253.906250, 0.240186, 0.240181
253.436447, 109.072266, 0.966797, 552.176331, 0.240389, 0.240379
263.017914, 123.046875, 4.306641, 176.618301, 0.240415, 0.240409
244.242874, 112.587891, -19.160156, 579.799133, 0.240822, 0.240802
245.357483, 104.326172, -8.876953, 647.321411, 0.241045, 0.241055
244.777817, 97.382813, -2.988281, 455.915192, 0.241286, 0.241287
254.316864, 101.162109, 10.458984, 220.145096, 0.241518, 0.241516
234.004608, 101.689453, -26.806641, 662.667419, 0.242142, 0.242151
254.090286, 100.019531, 11.162109, 205.078125, 0.242181, 0.242175
257.817291, 110.830078, 7.119141, 453.404022, 0.242390, 0.242398
265.014862, 126.474609, 4.482422, 656.808044, 0.242583, 0.242595
266.477905, 113.994141, 19.599609, 278.738831, 0.242618, 0.242618
249.890320, 103.974609, -0.351563, 525.390625, 0.242825, 0.242814
268.879608, 116.455078, 21.445313, 326.729919, 0.242841, 0.242839
271.854706, 127.177734, 16.083984, 215.122772, 0.243503, 0.243496
250.232147, 110.390625, -6.152344, 663.783508, 0.243717, 0.243703
235.689270, 94.394531, -16.347656, 640.903992, 0.243908, 0.243921
249.013245, 103.359375, -1.318359, 677.176331, 0.243934, 0.243947
260.164032, 105.644531, 16.523438, 218.750000, 0.243953, 0.243952
257.966339, 103.359375, 14.853516, 610.491089, 0.244134, 0.244143
260.204773, 111.621094, 10.634766, 261.718750, 0.244166, 0.244165
250.265274, 102.832031, 1.494141, 629.743286, 0.244343, 0.244344
246.338226, 96.591797, 0.615234, 517.020081, 0.244805, 0.244802
251.725006, 106.435547, 0.527344, 601.562500, 0.245020, 0.245017
258.548950, 103.095703, 16.171875, 289.899567, 0.245276, 0.245272
260.757233, 105.292969, 17.929688, 191.685272, 0.245286, 0.245285
246.444885, 108.017578, -10.634766, 565.011169, 0.245457, 0.245463
263.959900, 110.917969, 18.105469, 194.754471, 0.245493, 0.245486
244.189224, 101.425781, -8.085938, 662.946411, 0.246361, 0.246366
278.223236, 125.068359, 29.707031, 466.796875, 0.246384, 0.246388
266.476898, 110.390625, 23.203125, 145.926346, 0.246397, 0.246395
249.639587, 104.326172, -1.142578, 673.828125, 0.246811, 0.246807
280.556427, 132.539063, 26.455078, 196.149551, 0.246836, 0.246829
248.996353, 99.140625, 2.900391, 602.957581, 0.247022, 0.247015
273.011383, 127.792969, 17.578125, 292.131683, 0.247042, 0.247042
260.008698, 114.960938, 6.943359, 273.716522, 0.247262, 0.247260
246.922516, 115.927734, -17.666016, 702.846008, 0.247461, 0.247457
267.162537, 115.488281, 19.335938, 337.890625, 0.247937, 0.247930
238.041306, 101.689453, -19.423828, 693.080383, 0.248782, 0.248794
252.303665, 103.359375, 4.658203, 276.506683, 0.248820, 0.248825
274.559875, 129.375000, 18.808594, 485.212067, 0.249022, 0.249032
264.391815, 119.443359, 10.371094, 260.044647, 0.249042, 0.249045
256.464874, 118.652344, -3.164063, 615.234375, 0.249242, 0.249248
255.670914, 117.949219, -3.867188, 578.683044, 0.249482, 0.249462
257.946136, 95.712891, 22.500000, 265.904022, 0.249711, 0.249712
268.561646, 115.927734, 21.445313, 223.772324, 0.249725, 0.249725
243.598984, 104.150391, -11.865234, 476.004456, 0.249898, 0.249893
237.813751, 89.912109, -8.085938, 232.700897, 0.249911, 0.249909
254.658356, 112.412109, -0.175781, 658.482117, 0.250113, 0.250110
240.619919, 90.175781, -3.251953, 277.064728, 0.250141, 0.250129
238.729935, 91.757813, -8.261719, 191.127228, 0.250148, 0.250142
260.437958, 101.953125, 20.742188, 208.147324, 0.250368, 0.250367
256.884216, 116.630859, -0.351563, 513.392883, 0.250579, 0.250585
249.784332, 101.250000, 2.197266, 465.680817, 0.250807, 0.250810
238.049591, 96.152344, -13.886719, 606.305786, 0.251004, 0.251006
261.336914, 103.535156, 20.742188, 241.629471, 0.251032, 0.251031
261.084198, 119.443359, 4.394531, 226.562500, 0.251256, 0.251253
267.596130, 126.650391, 8.964844, 126.674110, 0.251479, 0.251479
243.535721, 104.589844, -12.392578, 710.379456, 0.251684, 0.251695
246.847992, 104.414063, -6.328125, 655.691956, 0.251884, 0.251892
248.789978, 115.400391, -13.798828, 660.435242, 0.252100, 0.252110
247.828430, 103.271484, -3.339844, 268.694183, 0.252141, 0.252137
238.247009, 103.447266, -20.830078, 602.678589, 0.252323, 0.252332
257.514862, 99.667969, 17.753906, 113.839287, 0.252371, 0.252368
259.711914, 118.564453, 2.812500, 484.654022, 0.252580, 0.252571
254.982971, 109.863281, 2.988281, 292.410706, 0.253018, 0.253019
268.661377, 118.740234, 18.808594, 185.546875, 0.253028, 0.253027
257.500275, 99.931641, 17.402344, 237.723221, 0.253244, 0.253246
258.111420, 104.853516, 13.623047, 332.310272, 0.253460, 0.253462
252.210587, 105.908203, 1.933594, 529.575867, 0.253892, 0.253901
240.666290, 104.501953, -17.490234, 654.296875, 0.254324, 0.254327
264.345795, 118.740234, 10.986328, 256.417419, 0.254353, 0.254353
212.019363, 82.705078, -47.460938, 574.776794, 0.254538, 0.254546
252.971390, 92.285156, 16.875000, 159.877228, 0.254591, 0.254585
257.574493, 112.412109, 5.097656, 347.656250, 0.254790, 0.254788
247.503494, 96.855469, 2.460938, 195.033478, 0.254801, 0.254798
248.426620, 100.634766, 0.351563, 549.386169, 0.254999, 0.255007
258.993134, 118.300781, 1.757813, 605.189758, 0.255227, 0.255201
244.275009, 101.337891, -7.822266, 623.325867, 0.255655, 0.255664
258.932526, 106.787109, 13.183594, 426.618317, 0.255887, 0.255878
264.195740, 121.025391, 8.437500, 491.071442, 0.256116, 0.256120
250.607773, 100.458984, 4.482422, 384.765625, 0.256342, 0.256342
252.114868, 98.964844, 8.701172, 451.171875, 0.256560, 0.256558
248.956909, 107.314453, -5.449219, 619.140625, 0.256752, 0.256759
272.158813, 124.804688, 19.072266, 274.553558, 0.256792, 0.256791
257.383026, 100.634766, 16.523438, 197.544647, 0.257016, 0.257008
260.052734, 108.896484, 13.095703, 580.915161, 0.257216, 0.257220
263.358063, 117.509766, 10.458984, 243.861603, 0.257234, 0.257233
279.821747, 127.265625, 30.410156, 192.243301, 0.257457, 0.257450
268.082703, 116.806641, 19.687500, 187.500000, 0.257676, 0.257673
250.202026, 101.513672, 2.724609, 230.468750, 0.257901, 0.257898
262.382263, 110.214844, 15.996094, 147.321426, 0.257908, 0.257903
246.478348, 102.392578, -4.921875, 499.441956, 0.258060, 0.258074
265.653473, 120.410156, 11.689453, 597.377258, 0.258332, 0.258336
250.959854, 107.314453, -1.757813, 125.837051, 0.258568, 0.258565
258.497955, 108.896484, 10.283203, 267.299103, 0.258774, 0.258771
269.850128, 121.113281, 18.544922, 434.151794, 0.259001, 0.258990
246.511795, 104.677734, -7.207031, 633.649536, 0.259200, 0.259199
275.547577, 117.597656, 32.343750, 224.609375, 0.259228, 0.259227
264.446472, 109.160156, 20.742188, 249.162949, 0.259451, 0.259447
252.337112, 112.236328, -4.130859, 653.180786, 0.259631, 0.259642
265.169556, 116.367188, 14.853516, 274.274567, 0.259663, 0.259666
273.835480, 122.871094, 23.994141, 160.714279, 0.259676, 0.259672
232.141815, 95.800781, -24.169922, 650.390625, 0.259863, 0.259857
267.940918, 120.849609, 15.380859, 198.381699, 0.259894, 0.259892
255.197937, 103.447266, 9.755859, 585.658508, 0.260975, 0.260973
257.121704, 103.798828, 12.919922, 375.837067, 0.260986, 0.260991
239.715347, 102.832031, -17.490234, 637.276794, 0.261182, 0.261188
269.261200, 124.101563, 14.501953, 243.861603, 0.261877, 0.261882
221.971115, 93.603516, -40.341797, 588.727661, 0.262054, 0.262065
277.942352, 126.474609, 27.773438, 500.279022, 0.262305, 0.262299
267.606079, 119.179688, 16.435547, 255.859375, 0.262325, 0.262324
257.198212, 104.501953, 12.304688, 154.575897, 0.262334, 0.262329
257.866974, 114.257813, 3.779297, 527.901794, 0.262518, 0.262508
271.594391, 120.058594, 22.763672, 188.058029, 0.262776, 0.262771
263.288177, 117.949219, 9.843750, 644.531250, 0.262965, 0.262966
268.245667, 117.158203, 19.599609, 240.513397, 0.262996, 0.262988
234.849915, 93.339844, -16.875000, 663.225464, 0.263626, 0.263626
242.850739, 100.986328, -10.019531, 619.419617, 0.264071, 0.264064
269.736542, 123.574219, 15.908203, 187.500000, 0.264102, 0.264096
264.631989, 107.841797, 22.412109, 234.375000, 0.264311, 0.264315
255.533783, 102.480469, 11.337891, 170.479904, 0.264317, 0.264319
255.139633, 112.060547, 1.054688, 544.921875, 0.264531, 0.264511
262.109650, 110.214844, 15.468750, 244.698654, 0.264758, 0.264757
269.505646, 119.707031, 19.335938, 495.256683, 0.264964, 0.264974
255.035309, 107.138672, 5.800781, 307.756683, 0.265433, 0.265429
261.261383, 116.279297, 7.910156, 289.899567, 0.265863, 0.265858
256.946808, 111.533203, 4.833984, 468.191956, 0.266082, 0.266084
258.560883, 118.828125, 0.439453, 667.968750, 0.266269, 0.266275
244.735764, 99.316406, -4.921875, 652.622742, 0.266494, 0.266505
249.683975, 92.548828, 10.722656, 378.906250, 0.266529, 0.266533
244.728134, 93.955078, 0.351563, 164.062500, 0.266542, 0.266539
259.000763, 107.050781, 13.007813, 153.459824, 0.266758, 0.266756
251.872070, 105.996094, 1.230469, 510.881683, 0.267186, 0.267195
259.799347, 113.291016, 8.261719, 238.839279, 0.267408, 0.267407
213.561890, 89.912109, -51.855469, 178.292404, 0.267536, 0.267538
205.028137, 81.914063, -59.238281, 122.488838, 0.267555, 0.267553
240.552338, 91.054688, -4.306641, 349.051331, 0.267866, 0.267870
263.321960, 101.865234, 26.015625, 244.419647, 0.267906, 0.267895
260.567780, 98.261719, 24.609375, 355.747772, 0.268099, 0.268096
263.924133, 113.730469, 15.292969, 271.484375, 0.268282, 0.268284
248.770767, 96.064453, 5.537109, 220.424103, 0.268298, 0.268297
280.830994, 131.220703, 28.212891, 142.020096, 0.268572, 0.268570
250.672684, 93.867188, 11.162109, 124.162949, 0.268746, 0.268744
250.218903, 113.027344, -8.789063, 531.528992, 0.268955, 0.268958
227.820938, 88.681641, -24.873047, 595.145081, 0.269164, 0.269174
269.542419, 121.816406, 17.314453, 259.765625, 0.269414, 0.269409
260.389923, 115.839844, 6.767578, 465.959808, 0.269609, 0.269606
246.437592, 100.283203, -2.900391, 247.209824, 0.269633, 0.269626
248.159668, 117.949219, -17.402344, 696.149536, 0.269807, 0.269826
262.932098, 112.939453, 14.238281, 223.493301, 0.269847, 0.269851
253.668304, 109.687500, 0.791016, 396.763397, 0.270076, 0.270070
265.846252, 121.816406, 10.634766, 617.466492, 0.270271, 0.270264
261.827454, 111.357422, 13.798828, 200.055801, 0.270516, 0.270509
261.832092, 105.029297, 20.126953, 143.136154, 0.270521, 0.270517
266.927704, 114.873047, 19.511719, 149.274551, 0.270963, 0.270956
264.132141, 115.839844, 13.535156, 412.388397, 0.271172, 0.271177
259.773834, 118.564453, 2.900391, 566.964294, 0.271388, 0.271395
247.400803, 95.185547, 3.955078, 193.080353, 0.271401, 0.271400
251.700485, 101.337891, 5.537109, 379.743317, 0.271621, 0.271621
258.938171, 117.597656, 2.373047, 591.517883, 0.271814, 0.271810
258.192902, 116.103516, 2.548828, 616.908508, 0.272042, 0.272038
253.377167, 114.257813, -4.306641, 424.107147, 0.272275, 0.272281
252.060883, 108.808594, -1.230469, 454.799103, 0.272499, 0.272502
264.793274, 111.005859, 19.511719, 236.607147, 0.272509, 0.272508
246.323990, 105.820313, -8.613281, 393.415192, 0.272716, 0.272725
247.747620, 119.970703, -20.214844, 608.537964, 0.272909, 0.272921
274.369080, 124.101563, 23.730469, 157.924103, 0.272956, 0.272957
232.597900, 99.667969, -27.246094, 637.834839, 0.273361, 0.273375
270.372498, 128.408203, 12.216797, 305.245544, 0.274058, 0.274060
279.489532, 127.001953, 30.058594, 239.118301, 0.274294, 0.274293
253.795486, 109.687500, 0.966797, 613.839294, 0.274707, 0.274709
253.470886, 101.953125, 8.085938, 143.694199, 0.274725, 0.274721
261.991425, 117.070313, 8.437500, 471.819183, 0.274936, 0.274928
263.069885, 110.566406, 16.875000, 289.620544, 0.275164, 0.275160
278.165283, 128.671875, 26.015625, 217.075897, 0.275169, 0.275166
257.144867, 108.017578, 8.701172, 417.689728, 0.275601, 0.275602
268.733215, 114.697266, 22.939453, 148.437500, 0.275614, 0.275615
252.078415, 96.152344, 11.425781, 668.805786, 0.275813, 0.275825
249.394821, 105.556641, -2.812500, 640.346008, 0.276025, 0.276022
254.655045, 100.371094, 11.865234, 281.808044, 0.276047, 0.276050
263.369324, 121.464844, 6.503906, 473.214294, 0.276258, 0.276262
260.328644, 111.181641, 11.337891, 270.089294, 0.276273, 0.276272
232.158356, 84.902344, -13.271484, 531.528992, 0.276464, 0.276452
267.008209, 111.796875, 22.763672, 275.669647, 0.276486, 0.276484
267.108551, 116.894531, 17.841797, 309.988831, 0.276935, 0.276931
262.315674, 111.796875, 14.238281, 277.622772, 0.277151, 0.277152
255.628189, 109.687500, 4.306641, 540.736633, 0.277358, 0.277345
250.431229, 95.097656, 9.492188, 342.075897, 0.277373, 0.277370
252.944580, 98.964844, 10.195313, 191.685272, 0.277382, 0.277377
257.709290, 104.589844, 13.183594, 302.734375, 0.277815, 0.277815
257.714935, 98.261719, 19.511719, 142.020096, 0.277826, 0.277819
242.110748, 112.324219, -22.763672, 468.470978, 0.277996, 0.278009
262.238190, 113.115234, 12.832031, 233.537949, 0.278042, 0.278041
256.947479, 105.908203, 10.458984, 366.908478, 0.278699, 0.278694
264.250397, 117.421875, 12.128906, 309.430817, 0.278925, 0.278931
270.061096, 125.859375, 14.062500, 619.419617, 0.279111, 0.279121
256.591736, 102.919922, 12.832031, 152.343750, 0.279157, 0.279152
267.724640, 115.224609, 20.654297, 180.245529, 0.279369, 0.279367
255.272461, 103.886719, 9.492188, 556.361633, 0.279789, 0.279788
262.103058, 109.423828, 16.259766, 361.886169, 0.279805, 0.279805
258.893768, 102.304688, 17.578125, 361.886169, 0.280026, 0.280016
270.725220, 118.212891, 23.027344, 339.564728, 0.280482, 0.280484
255.347305, 98.789063, 14.677734, 377.232147, 0.281129, 0.281129
258.641724, 116.806641, 2.724609, 408.203125, 0.281301, 0.281322
246.118317, 92.285156, 4.570313, 153.738846, 0.281358, 0.281360
236.343094, 97.294922, -18.105469, 698.660706, 0.281554, 0.281558
260.912964, 109.335938, 14.238281, 385.881683, 0.281587, 0.281579
250.136414, 95.449219, 8.613281, 584.542419, 0.281787, 0.281782
251.154968, 109.248047, -3.339844, 658.482117, 0.282007, 0.281996
269.791840, 119.355469, 20.214844, 202.566971, 0.282476, 0.282477
254.543427, 112.675781, -0.615234, 452.008942, 0.282671, 0.282673
257.520844, 108.632813, 8.789063, 260.881683, 0.282688, 0.282683
250.909851, 100.898438, 4.570313, 454.241058, 0.282895, 0.282899
257.528107, 108.896484, 8.525391, 256.696442, 0.282910, 0.282907
230.787079, 101.425781, -32.255859, 524.553589, 0.283525, 0.283536
248.343491, 98.964844, 1.845703, 312.779022, 0.283564, 0.283562
259.811279, 113.642578, 7.910156, 138.392853, 0.283573, 0.283572
243.099472, 93.779297, -2.460938, 409.319183, 0.283794, 0.283796
272.820923, 116.894531, 28.125000, 241.629471, 0.283807, 0.283807
274.454529, 129.550781, 18.457031, 375.000000, 0.283997, 0.283992
261.087158, 101.074219, 22.763672, 154.296875, 0.284247, 0.284242
259.864929, 111.005859, 10.634766, 288.225433, 0.284455, 0.284452
277.113312, 128.671875, 24.082031, 170.758926, 0.284468, 0.284471
255.648712, 103.623047, 10.371094, 579.520081, 0.284656, 0.284651
280.840607, 129.375000, 30.146484, 163.783478, 0.284686, 0.284683
276.409790, 130.341797, 21.181641, 177.176346, 0.285137, 0.285134
265.611420, 119.619141, 12.392578, 368.024567, 0.285334, 0.285339
249.651169, 101.777344, 1.406250, 358.816956, 0.285558, 0.285560
256.976624, 110.654297, 5.800781, 463.448669, 0.285782, 0.285780
235.509399, 100.722656, -23.027344, 566.964294, 0.285961, 0.285979
255.628204, 113.554688, 0.439453, 571.707581, 0.285992, 0.286006
259.911652, 108.017578, 13.710938, 230.468750, 0.286245, 0.286243
259.720520, 103.798828, 17.578125, 523.437500, 0.286663, 0.286667
251.002274, 113.291016, -7.646484, 639.787964, 0.286882, 0.286878
260.641663, 99.228516, 23.818359, 143.415176, 0.286917, 0.286913
264.250061, 121.728516, 7.822266, 233.816971, 0.287335, 0.287328
246.236206, 104.238281, -7.207031, 586.774536, 0.287542, 0.287552
257.131958, 108.808594, 7.910156, 405.412933, 0.287781, 0.287776
267.452026, 123.398438, 11.953125, 454.241058, 0.288001, 0.287987
252.456024, 108.808594, -0.527344, 458.426331, 0.288220, 0.288214
249.500473, 93.427734, 9.492188, 432.477692, 0.288437, 0.288434
246.721130, 88.593750, 9.316406, 230.747772, 0.288452, 0.288445
252.063187, 109.863281, -2.285156, 618.024536, 0.288631, 0.288639
254.745483, 116.367188, -3.955078, 639.229919, 0.288861, 0.288868
239.172119, 98.789063, -14.501953, 656.528992, 0.289300, 0.289301
261.135834, 108.544922, 15.380859, 242.466522, 0.289332, 0.289329
258.916290, 113.642578, 6.328125, 530.971008, 0.289538, 0.289525
249.303711, 94.306641, 8.261719, 320.312500, 0.289552, 0.289548
259.465790, 106.962891, 13.974609, 374.162933, 0.289776, 0.289771
258.019653, 99.755859, 18.544922, 280.970978, 0.289998, 0.289998
264.316284, 113.291016, 16.347656, 139.508926, 0.290011, 0.290007
243.982224, 100.458984, -7.470703, 514.508911, 0.290202, 0.290202
254.307602, 100.283203, 11.337891, 399.832581, 0.290435, 0.290432
241.728226, 92.988281, -4.042969, 570.870544, 0.290844, 0.290855
264.395813, 121.464844, 8.349609, 629.743286, 0.290875, 0.290884
259.897400, 106.787109, 14.941406, 342.633942, 0.291095, 0.291093
239.513947, 99.843750, -14.941406, 540.178589, 0.291295, 0.291299
259.336639, 111.181641, 9.492188, 328.125000, 0.291314, 0.291320
286.782837, 124.628906, 45.615234, 154.017853, 0.291327, 0.291327
273.238281, 125.771484, 20.039063, 535.435242, 0.291527, 0.291523
258.683777, 115.488281, 4.042969, 236.328125, 0.291773, 0.291758
258.349243, 109.072266, 9.843750, 374.720978, 0.291983, 0.291984
235.841278, 102.744141, -24.521484, 707.589294, 0.292176, 0.292181
260.745331, 115.312500, 7.910156, 533.482117, 0.292202, 0.292205
280.490509, 132.451172, 26.455078, 194.196426, 0.292439, 0.292433
234.511734, 98.349609, -22.500000, 675.223206, 0.292626, 0.292632
256.276398, 105.380859, 9.755859, 400.669647, 0.292656, 0.292650
228.922592, 84.814453, -18.984375, 673.549133, 0.293287, 0.293300
249.683640, 101.337891, 1.933594, 534.319214, 0.293315, 0.293318
269.256592, 115.927734, 22.675781, 128.069199, 0.293329, 0.293327
264.151672, 115.136719, 14.238281, 243.024551, 0.293765, 0.293729
235.524628, 91.494141, -13.798828, 660.714294, 0.293941, 0.293938
259.921570, 106.611328, 15.117188, 255.301346, 0.293983, 0.293983
248.370316, 98.173828, 2.724609, 274.274567, 0.294209, 0.294205
252.939606, 101.250000, 7.910156, 220.982147, 0.294423, 0.294419
266.487488, 118.125000, 15.468750, 372.209808, 0.294644, 0.294638
248.676041, 102.568359, -1.142578, 576.171875, 0.294848, 0.294849
253.445740, 102.128906, 7.910156, 398.437500, 0.294866, 0.294865
267.040314, 121.904297, 12.656250, 587.332581, 0.295058, 0.295068
269.219482, 118.652344, 19.863281, 219.308029, 0.295101, 0.295087
227.289963, 94.746094, -31.904297, 629.185242, 0.295272, 0.295283
270.477142, 123.310547, 17.490234, 215.122772, 0.295313, 0.295304
238.189713, 86.572266, -4.042969, 638.950867, 0.295503, 0.295515
264.836670, 116.542969, 14.062500, 186.941971, 0.295539, 0.295533
270.924316, 118.037109, 23.554688, 188.895096, 0.295758, 0.295749
252.512665, 98.964844, 9.404297, 254.185272, 0.295976, 0.295973
245.453201, 96.240234, -0.615234, 455.636169, 0.296183, 0.296189
256.257507, 116.103516, -0.966797, 509.486603, 0.296408, 0.296411
259.635712, 116.982422, 4.218750, 383.649567, 0.296856, 0.296857
266.779663, 115.400391, 18.720703, 331.752228, 0.297077, 0.297072
259.057404, 112.412109, 7.822266, 178.850449, 0.297302, 0.297297
278.457764, 126.562500, 28.652344, 173.549103, 0.297532, 0.297536
277.385254, 130.253906, 23.027344, 258.370544, 0.297745, 0.297745
260.399536, 111.269531, 11.337891, 137.834824, 0.297753, 0.297750
263.618408, 111.445313, 16.962891, 347.098206, 0.297955, 0.297958
263.123871, 116.630859, 10.898438, 632.254456, 0.298153, 0.298160
251.209274, 99.931641, 6.064453, 325.055817, 0.298183, 0.298185
