C:\Documents and Settings\Amirreza Amighi\Desktop\Brooks\Experiments\PDPA\Brooks_PDPA\1mm splash\110.7-1522\354
"Diameter (um)", "AB Phase (deg)", "AC Phase (deg)", "Intensity (mV)", "Time Ch. 1 (sec)", "Time Ch. 2 (sec)"
356.316162, 153.632813, 154.599609, 108.258926, 0.034801, 0.034804
370.495239, 173.759766, 160.488281, 549.386169, 0.035287, 0.035315
348.588959, 138.515625, 155.390625, 605.189758, 0.035823, 0.035816
364.348785, 166.552734, 156.445313, 557.198669, 0.035835, 0.035856
345.846649, 152.666016, 136.318359, 578.962036, 0.036371, 0.036388
353.535522, 153.105469, 150.029297, 596.540161, 0.037447, 0.037452
351.341034, 147.480469, 151.611328, 238.560272, 0.037469, 0.037479
373.598236, 162.861328, 177.187500, 99.330360, 0.037490, 0.037493
368.403107, 171.035156, 159.433594, 610.212036, 0.037981, 0.037999
337.765961, 151.435547, 122.695313, 542.689758, 0.038519, 0.038539
366.198181, 156.005859, 170.332031, 70.033485, 0.038569, 0.038566
351.120392, 155.214844, 143.437500, 520.926331, 0.039060, 0.039064
350.150848, 153.193359, 143.701172, 302.455353, 0.039077, 0.039087
385.300995, 169.277344, -167.783203, 162.946426, 0.039099, 0.039102
376.157928, 177.802734, 166.904297, 81.194199, 0.040182, 0.040180
332.587738, 159.873047, 104.677734, 522.321411, 0.040659, 0.040656
332.405792, 148.886719, 115.312500, 587.611633, 0.040671, 0.040670
319.508484, 133.154297, 107.314453, 575.334839, 0.040676, 0.040688
348.715057, 138.164063, 156.093750, 171.037949, 0.040706, 0.040711
435.441528, -156.005859, -110.214844, 74.776787, 0.040723, 0.040723
340.568329, 148.095703, 131.044922, 536.551331, 0.041194, 0.041188
349.328461, 138.779297, 156.533203, 557.756714, 0.041199, 0.041230
370.341553, 163.916016, 170.068359, 600.167419, 0.041745, 0.041764
370.017944, 154.863281, 178.593750, 178.292404, 0.042316, 0.042326
350.353943, 146.601563, 150.644531, 102.678574, 0.043401, 0.043404
338.838837, 146.162109, 129.902344, 566.127258, 0.043896, 0.043919
341.139587, 141.328125, 138.955078, 544.363831, 0.044425, 0.044450
344.905731, 148.359375, 138.867188, 273.158478, 0.044998, 0.045010
328.534393, 138.339844, 118.740234, 555.245544, 0.045510, 0.045532
374.506714, 169.804688, 171.914063, 198.381699, 0.046079, 0.046086
331.699707, 131.748047, 131.044922, 575.892883, 0.046578, 0.046602
321.565857, 135.000000, 109.248047, 547.991089, 0.047125, 0.047121
316.135529, 123.837891, 110.478516, 599.609375, 0.047651, 0.047648
355.614014, 160.751953, 146.162109, 598.772339, 0.048194, 0.048210
349.537720, 148.623047, 147.128906, 224.051346, 0.048225, 0.048235
326.713226, 142.822266, 110.917969, 599.051331, 0.048732, 0.048725
336.817200, 133.417969, 138.867188, 560.267883, 0.048736, 0.048757
343.883179, 155.126953, 130.166016, 582.589294, 0.049266, 0.049290
379.121155, 170.595703, 179.560547, 113.839287, 0.049314, 0.049317
336.432495, 142.207031, 129.375000, 494.419647, 0.049798, 0.049797
336.982574, 140.361328, 132.275391, 582.868286, 0.049807, 0.049829
377.586090, 151.083984, -163.916016, 87.890625, 0.049858, 0.049862
343.505005, 162.070313, 122.607422, 581.752258, 0.050344, 0.050342
325.057098, 128.056641, 122.519531, 576.450867, 0.050352, 0.050373
339.094849, 150.820313, 125.683594, 537.946411, 0.050886, 0.050902
350.433533, 156.533203, 140.888672, 573.102661, 0.051413, 0.051403
337.960266, 149.941406, 124.541016, 571.428589, 0.051417, 0.051413
352.362885, 163.564453, 137.373047, 521.763367, 0.051421, 0.051440
363.877350, 162.949219, 159.169922, 489.676331, 0.051974, 0.051980
332.771301, 141.503906, 123.398438, 559.709839, 0.052490, 0.052514
329.795746, 132.626953, 126.826172, 572.265625, 0.053034, 0.053056
363.589783, 162.421875, 159.169922, 554.408508, 0.053573, 0.053572
362.743988, 157.324219, 162.685547, 553.571411, 0.053577, 0.053599
366.476990, 164.794922, 162.158203, 539.062500, 0.054111, 0.054129
358.226349, 168.134766, 143.613281, 539.620544, 0.054645, 0.054656
378.311157, 174.199219, 174.462891, 302.176331, 0.054671, 0.054681
346.701202, 149.853516, 140.712891, 592.633911, 0.055183, 0.055173
333.302551, 131.220703, 134.648438, 435.546875, 0.055196, 0.055208
363.416901, 152.753906, 168.398438, 519.531250, 0.055711, 0.055704
346.778534, 149.501953, 141.152344, 549.386169, 0.055725, 0.055744
336.363617, 136.318359, 135.175781, 45.479912, 0.055782, 0.055782
345.253357, 151.259766, 136.582031, 535.993286, 0.056255, 0.056269
368.745911, 160.751953, 170.332031, 532.645081, 0.056792, 0.056815
364.608398, 164.179688, 159.345703, 86.216515, 0.057381, 0.057381
353.490356, 157.148438, 145.898438, 498.046875, 0.058418, 0.058437
364.322174, 148.798828, 174.199219, 133.370529, 0.058989, 0.058993
360.274658, 168.398438, 147.128906, 565.569214, 0.059478, 0.059508
335.464233, 141.679688, 128.144531, 542.131714, 0.060016, 0.060015
376.322662, 168.486328, 176.572266, 460.937500, 0.060035, 0.060050
339.160828, 145.283203, 131.396484, 524.274536, 0.060562, 0.060584
355.867126, 156.972656, 150.380859, 532.087036, 0.061629, 0.061622
341.136993, 142.031250, 138.251953, 393.136169, 0.061656, 0.061670
354.946960, 160.400391, 145.283203, 479.631683, 0.062177, 0.062180
380.364197, 171.474609, -179.033203, 106.584824, 0.062225, 0.062222
354.326050, 163.212891, 141.328125, 543.805786, 0.062715, 0.062726
374.300690, 165.673828, 175.605469, 159.319199, 0.062747, 0.062754
368.254303, 163.740234, 166.464844, 351.283478, 0.063267, 0.063273
377.220398, 172.792969, 173.935547, 221.261154, 0.063282, 0.063283
334.188934, 141.416016, 126.123047, 141.183029, 0.063291, 0.063289
342.228058, 140.625000, 141.679688, 437.500000, 0.063797, 0.063804
362.465576, 168.925781, 150.644531, 479.910706, 0.064337, 0.064341
355.192261, 168.837891, 137.285156, 560.546875, 0.064856, 0.064853
350.179108, 156.796875, 140.097656, 562.221008, 0.064865, 0.064883
341.258820, 145.986328, 134.472656, 536.272339, 0.065402, 0.065423
337.120667, 154.335938, 118.564453, 553.292419, 0.065928, 0.065928
364.205811, 169.277344, 153.369141, 571.707581, 0.066479, 0.066497
349.544250, 159.169922, 136.669922, 539.341492, 0.067015, 0.067035
342.741730, 149.501953, 133.593750, 548.828125, 0.067551, 0.067569
329.841187, 134.208984, 125.244141, 515.625000, 0.068090, 0.068106
372.846558, 150.205078, -171.562500, 81.752235, 0.068143, 0.068143
380.904144, 165.410156, -172.089844, 179.966522, 0.068666, 0.068666
330.784119, 141.240234, 119.970703, 553.292419, 0.069165, 0.069164
360.562836, 162.246094, 153.808594, 484.095978, 0.069176, 0.069194
361.788757, 165.410156, 152.841797, 494.698669, 0.069703, 0.069705
349.465271, 151.083984, 144.492188, 363.002228, 0.069720, 0.069735
353.619019, 154.423828, 148.798828, 525.669617, 0.070233, 0.070252
382.373474, 171.035156, -174.902344, 155.970978, 0.070276, 0.070280
320.232758, 125.244141, 116.630859, 139.787949, 0.070280, 0.070286
322.602692, 122.783203, 123.398438, 76.729912, 0.070292, 0.070292
339.427277, 151.787109, 125.332031, 569.196411, 0.070777, 0.070773
339.703766, 141.503906, 136.142578, 440.848206, 0.070787, 0.070808
342.725830, 147.656250, 135.527344, 461.216522, 0.071324, 0.071337
312.698883, 121.904297, 106.083984, 496.093750, 0.072392, 0.072411
324.049866, 132.890625, 115.927734, 552.176331, 0.072924, 0.072944
395.034210, 177.626953, -158.203125, 84.821426, 0.072974, 0.072977
387.796997, 173.759766, -167.695313, 114.676338, 0.073509, 0.073514
342.902588, 164.882813, 118.652344, 558.593750, 0.074008, 0.074023
354.985291, 156.093750, 149.677734, 585.658508, 0.074537, 0.074548
354.322510, 147.919922, 156.708984, 629.464294, 0.075076, 0.075099
340.686310, 129.990234, 149.414063, 82.031250, 0.075127, 0.075126
361.083374, 172.617188, 144.404297, 510.881683, 0.075614, 0.075611
346.371094, 150.556641, 139.394531, 438.337067, 0.075626, 0.075628
356.154022, 154.072266, 153.808594, 256.138397, 0.075644, 0.075649
361.856018, 165.058594, 153.369141, 620.814758, 0.076155, 0.076175
348.854431, 168.134766, 126.386719, 549.944214, 0.076687, 0.076684
336.909454, 139.482422, 132.978516, 582.031250, 0.076696, 0.076713
363.532928, 161.103516, 160.400391, 606.863831, 0.077230, 0.077251
356.564392, 157.500000, 151.171875, 548.549133, 0.077772, 0.077791
346.098480, 155.566406, 133.857422, 574.776794, 0.078305, 0.078324
349.113037, 146.425781, 148.447266, 567.801331, 0.078833, 0.078859
330.366943, 130.341797, 130.166016, 590.401794, 0.079374, 0.079392
348.465820, 135.615234, 158.115234, 160.435272, 0.079416, 0.079420
336.564087, 127.880859, 143.964844, 96.819199, 0.079428, 0.079427
349.342804, 157.587891, 137.812500, 591.796875, 0.079921, 0.079918
334.203552, 138.164063, 129.375000, 455.357147, 0.079929, 0.079948
334.378693, 141.767578, 126.123047, 570.870544, 0.080456, 0.080460
347.681152, 157.060547, 135.263672, 384.207581, 0.080473, 0.080487
389.995392, 173.671875, -163.476563, 109.095985, 0.080497, 0.080500
364.406616, 156.533203, 166.552734, 368.303558, 0.081010, 0.081024
357.980408, 170.244141, 141.064453, 537.109375, 0.081532, 0.081541
365.616638, 163.300781, 162.070313, 231.026779, 0.081559, 0.081566
328.497284, 138.691406, 118.125000, 539.341492, 0.082053, 0.082044
318.120483, 125.244141, 112.763672, 568.080383, 0.082065, 0.082088
333.259003, 132.099609, 133.681641, 564.732117, 0.082606, 0.082625
383.304688, 175.078125, -177.187500, 169.084824, 0.082643, 0.082648
366.491302, 173.232422, 153.720703, 500.279022, 0.083675, 0.083692
353.885132, 154.160156, 149.589844, 512.555786, 0.084228, 0.084234
359.306061, 154.248047, 159.433594, 319.475433, 0.084244, 0.084258
359.001282, 163.125000, 150.029297, 565.290161, 0.084755, 0.084774
343.233032, 151.611328, 132.539063, 549.665161, 0.085294, 0.085300
366.325256, 170.156250, 156.445313, 338.448669, 0.085314, 0.085317
354.845245, 146.162109, 159.345703, 206.752228, 0.085322, 0.085328
338.775787, 134.296875, 141.591797, 528.459839, 0.085832, 0.085838
345.661469, 146.425781, 142.207031, 304.966522, 0.085853, 0.085852
354.037842, 151.611328, 152.402344, 280.691956, 0.085858, 0.085866
365.145355, 142.470703, -178.066406, 83.705360, 0.085880, 0.085877
322.906158, 127.265625, 119.443359, 409.877228, 0.086384, 0.086396
381.625824, 171.123047, -176.484375, 99.330360, 0.086411, 0.086413
349.564697, 157.324219, 138.515625, 456.194183, 0.086912, 0.086916
345.334595, 151.259766, 136.757813, 344.308044, 0.086931, 0.086941
351.499573, 152.314453, 147.041016, 521.205383, 0.087445, 0.087437
354.733521, 167.431641, 137.900391, 536.830383, 0.087450, 0.087457
327.040436, 127.968750, 126.386719, 265.904022, 0.087470, 0.087481
364.376678, 174.814453, 148.095703, 559.430786, 0.087978, 0.087975
366.501038, 173.935547, 153.017578, 519.531250, 0.087986, 0.087993
355.346954, 158.115234, 148.359375, 364.676331, 0.088003, 0.088015
339.877289, 152.666016, 125.332031, 552.734375, 0.088512, 0.088519
376.222260, 171.738281, 173.144531, 370.814728, 0.088540, 0.088554
334.260101, 146.425781, 121.201172, 470.703125, 0.089063, 0.089064
356.918243, 153.281250, 156.005859, 375.558044, 0.089077, 0.089093
342.660522, 150.732422, 132.363281, 574.776794, 0.089591, 0.089604
366.486755, 160.927734, 166.025391, 280.691956, 0.089620, 0.089632
340.270447, 132.099609, 146.689453, 565.290161, 0.090128, 0.090125
346.915649, 158.115234, 132.802734, 582.868286, 0.090136, 0.090158
358.758911, 158.378906, 154.335938, 460.100433, 0.090681, 0.090670
342.419098, 147.480469, 135.175781, 393.694183, 0.090685, 0.090697
313.795715, 123.398438, 106.259766, 547.712036, 0.091197, 0.091218
341.386169, 148.886719, 131.835938, 106.584824, 0.091253, 0.091252
335.800507, 143.876953, 126.474609, 581.473206, 0.091738, 0.091741
352.148743, 162.861328, 137.636719, 525.669617, 0.091752, 0.091754
338.083069, 135.527344, 139.130859, 332.031250, 0.091765, 0.091780
351.677643, 166.552734, 133.154297, 534.877258, 0.092282, 0.092299
335.708893, 140.537109, 129.726563, 558.872742, 0.092817, 0.092837
352.002228, 159.609375, 140.712891, 572.544617, 0.093356, 0.093354
346.498474, 151.171875, 139.042969, 561.941956, 0.093365, 0.093385
329.330444, 127.617188, 130.957031, 598.772339, 0.093896, 0.093896
336.978027, 131.572266, 141.064453, 488.281250, 0.093906, 0.093925
377.575195, 167.431641, 179.912109, 105.189735, 0.093944, 0.093946
336.191406, 134.560547, 136.669922, 534.877258, 0.094428, 0.094456
363.215790, 170.771484, 150.117188, 575.613831, 0.094974, 0.094987
401.199402, -174.287109, -155.039063, 59.430805, 0.095021, 0.095018
338.443115, 145.195313, 130.166016, 559.988831, 0.095510, 0.095532
337.685364, 155.478516, 118.388672, 492.187500, 0.096032, 0.096058
407.600586, -167.607422, -149.941406, 112.444199, 0.096624, 0.096624
335.722198, 144.755859, 125.507813, 597.377258, 0.097123, 0.097145
364.203186, 149.765625, 172.792969, 80.636162, 0.097175, 0.097174
347.518036, 144.931641, 147.041016, 527.901794, 0.097650, 0.097649
343.473114, 162.070313, 122.431641, 564.174133, 0.097654, 0.097654
318.942505, 129.375000, 110.039063, 559.709839, 0.097664, 0.097682
350.269440, 137.197266, 159.873047, 130.022324, 0.097704, 0.097707
341.517456, 150.468750, 130.517578, 474.051331, 0.098200, 0.098208
341.297180, 136.669922, 143.964844, 551.618286, 0.099264, 0.099255
341.491486, 136.142578, 144.843750, 567.801331, 0.099272, 0.099277
350.357178, 154.248047, 142.998047, 424.665192, 0.099286, 0.099293
379.709778, 169.277344, -178.066406, 267.578125, 0.099298, 0.099302
352.144257, 142.734375, 157.851563, 188.895096, 0.099307, 0.099314
349.062714, 150.380859, 144.492188, 433.593750, 0.099825, 0.099834
333.057220, 129.902344, 135.439453, 238.002228, 0.099840, 0.099849
383.569489, 176.396484, -178.066406, 149.553574, 0.100391, 0.100395
341.210419, 146.425781, 134.033203, 517.857117, 0.100889, 0.100893
337.288300, 147.216797, 125.947266, 251.674103, 0.100911, 0.100920
375.903870, 177.802734, 166.552734, 100.167412, 0.100930, 0.100931
328.356323, 132.451172, 124.277344, 564.453125, 0.101424, 0.101428
359.612122, 153.808594, 160.488281, 408.482147, 0.101438, 0.101441
347.023193, 148.974609, 142.119141, 380.580353, 0.101442, 0.101455
369.806458, 172.705078, 160.400391, 482.421875, 0.101963, 0.101982
343.356171, 137.724609, 146.601563, 567.243286, 0.102492, 0.102489
320.433533, 135.703125, 106.523438, 554.129456, 0.102496, 0.102510
340.915375, 139.130859, 140.712891, 304.408478, 0.102523, 0.102536
363.382813, 162.246094, 158.994141, 503.348206, 0.103034, 0.103037
343.820129, 151.259766, 133.945313, 328.962067, 0.103055, 0.103069
331.861237, 144.228516, 119.003906, 493.024567, 0.103574, 0.103579
336.067291, 145.019531, 125.947266, 311.104919, 0.103594, 0.103608
369.710236, 173.671875, 159.169922, 489.118317, 0.104100, 0.104091
349.389252, 169.453125, 126.035156, 542.131714, 0.104108, 0.104105
327.617798, 130.605469, 124.804688, 491.629456, 0.104120, 0.104136
346.856537, 157.675781, 133.154297, 548.549133, 0.104654, 0.104651
361.113251, 154.072266, 162.949219, 479.910706, 0.104659, 0.104674
391.746338, 173.935547, -160.664063, 57.756695, 0.104705, 0.104702
340.133972, 145.898438, 132.539063, 521.484375, 0.105181, 0.105201
356.534821, 158.994141, 149.589844, 145.089279, 0.105226, 0.105228
368.045380, 174.990234, 154.863281, 488.560272, 0.105733, 0.105741
347.958954, 149.238281, 143.613281, 144.810272, 0.105766, 0.105767
355.518799, 160.312500, 146.425781, 518.973206, 0.106270, 0.106283
346.431183, 144.580078, 145.458984, 519.531250, 0.106804, 0.106806
386.903473, 179.560547, -175.078125, 274.832581, 0.106825, 0.106825
354.018677, 151.171875, 152.841797, 251.674103, 0.106831, 0.106843
338.829742, 149.589844, 126.474609, 278.180817, 0.107364, 0.107370
344.699371, 144.052734, 142.822266, 141.741074, 0.107379, 0.107388
345.685181, 134.296875, 154.335938, 576.729919, 0.107873, 0.107897
349.970520, 159.082031, 137.460938, 448.381683, 0.108962, 0.108978
339.941589, 140.009766, 138.076172, 151.785721, 0.108994, 0.108999
326.374664, 138.427734, 114.697266, 307.756683, 0.109506, 0.109502
340.366913, 157.675781, 121.113281, 320.591522, 0.110044, 0.110054
356.487061, 166.376953, 142.119141, 104.352676, 0.110075, 0.110072
352.581238, 150.556641, 150.820313, 405.970978, 0.110579, 0.110597
361.898254, 151.699219, 166.816406, 527.064758, 0.111103, 0.111125
336.405212, 151.347656, 120.234375, 577.566956, 0.111642, 0.111647
376.183258, 171.738281, 173.056641, 402.064728, 0.111655, 0.111672
344.177887, 144.404297, 141.416016, 491.908478, 0.112181, 0.112184
369.779449, 168.046875, 164.970703, 261.439728, 0.112205, 0.112213
353.785370, 146.601563, 156.972656, 457.031250, 0.112722, 0.112733
347.871887, 160.839844, 131.923828, 492.745544, 0.113260, 0.113268
366.259644, 157.324219, 169.189453, 550.223206, 0.113784, 0.113782
336.951721, 153.369141, 119.267578, 447.544647, 0.113800, 0.113813
350.363342, 141.679688, 155.566406, 562.778992, 0.114328, 0.114346
347.102142, 157.763672, 133.505859, 530.133911, 0.114871, 0.114875
375.804108, 172.177734, 171.914063, 356.584808, 0.114884, 0.114898
351.162323, 149.501953, 149.238281, 555.803589, 0.115405, 0.115404
367.119995, 171.035156, 157.060547, 513.950867, 0.115409, 0.115424
363.413666, 150.029297, 171.298828, 113.281250, 0.115448, 0.115452
346.940979, 150.292969, 140.712891, 508.370544, 0.115945, 0.115961
373.057861, 165.410156, 173.583984, 151.785721, 0.115984, 0.115984
396.500427, -178.945313, -159.082031, 94.308037, 0.115989, 0.115990
349.817474, 155.478516, 140.800781, 390.904022, 0.116488, 0.116492
350.317200, 160.400391, 136.757813, 219.308029, 0.116507, 0.116519
387.548767, 167.695313, -161.982422, 528.180786, 0.117002, 0.116998
352.081207, 152.753906, 147.744141, 555.803589, 0.117016, 0.117010
351.482666, 158.466797, 140.800781, 519.810242, 0.117020, 0.117033
383.954834, 177.011719, -177.978516, 220.703125, 0.117046, 0.117056
318.097382, 134.648438, 103.271484, 519.252258, 0.117545, 0.117546
334.490814, 138.427734, 129.638672, 520.926331, 0.117549, 0.117574
335.073029, 134.121094, 135.000000, 104.910713, 0.117600, 0.117599
387.528809, -176.835938, -177.626953, 77.287949, 0.117605, 0.117606
341.771545, 143.964844, 137.460938, 527.622742, 0.118096, 0.118111
380.676727, 169.101563, -176.132813, 106.863838, 0.118139, 0.118141
346.576752, 149.238281, 141.064453, 560.825867, 0.118628, 0.118638
365.806366, 163.300781, 162.421875, 568.638367, 0.119171, 0.119191
351.462830, 146.162109, 153.017578, 104.352676, 0.119213, 0.119214
354.656494, 154.863281, 150.292969, 561.941956, 0.119705, 0.119718
344.154480, 141.943359, 143.876953, 484.654022, 0.120256, 0.120269
370.415985, 173.759766, 160.400391, 577.566956, 0.120777, 0.120776
352.442505, 148.710938, 152.402344, 559.430786, 0.120782, 0.120789
333.412384, 132.890625, 133.154297, 355.747772, 0.120800, 0.120816
358.267609, 150.820313, 160.927734, 551.339294, 0.121317, 0.121325
345.673157, 153.105469, 135.527344, 250.837051, 0.121348, 0.121360
358.337463, 158.730469, 153.193359, 498.883942, 0.121862, 0.121883
355.743011, 142.294922, 164.882813, 73.939735, 0.121909, 0.121909
351.437531, 144.931641, 154.335938, 535.714294, 0.122398, 0.122416
